date_time,heart_zone_id,total_minutes
2022-06-07T18:19,CARDIO,2
2022-06-07T18:20,FAT_BURN,1
2022-06-07T18:25,FAT_BURN,1
2022-06-07T18:39,FAT_BURN,1
2022-06-07T18:51,FAT_BURN,1
2022-06-07T18:54,FAT_BURN,1
2022-06-07T18:55,FAT_BURN,1
2022-06-07T19:07,FAT_BURN,1
2022-06-07T19:10,FAT_BURN,1
2022-06-07T19:11,FAT_BURN,1
2022-06-07T19:12,FAT_BURN,1
2022-06-07T19:13,FAT_BURN,1
2022-06-07T19:14,FAT_BURN,1
2022-06-07T19:15,FAT_BURN,1
2022-06-07T19:41,FAT_BURN,1
2022-06-07T19:42,FAT_BURN,1
2022-06-07T19:43,FAT_BURN,1
2022-06-09T18:42,FAT_BURN,1
2022-06-09T18:43,FAT_BURN,1
2022-06-09T18:45,FAT_BURN,1
2022-06-09T18:46,FAT_BURN,1
2022-06-09T18:48,FAT_BURN,1
2022-06-09T18:49,FAT_BURN,1
2022-06-09T19:18,FAT_BURN,1
2022-06-09T19:19,FAT_BURN,1
2022-06-09T19:20,FAT_BURN,1
2022-06-09T19:21,FAT_BURN,1
2022-06-09T19:22,FAT_BURN,1
2022-06-09T19:26,FAT_BURN,1
2022-06-09T19:27,FAT_BURN,1
2022-06-09T19:28,FAT_BURN,1
2022-06-09T19:30,FAT_BURN,1
2022-06-09T19:31,FAT_BURN,1
2022-06-09T19:32,FAT_BURN,1
2022-06-09T19:33,FAT_BURN,1
2022-06-09T19:37,FAT_BURN,1
2022-06-09T19:38,FAT_BURN,1
2022-06-09T19:45,FAT_BURN,1
2022-06-09T19:50,FAT_BURN,1
2022-06-09T19:51,FAT_BURN,1
2022-06-09T19:52,FAT_BURN,1
2022-06-09T19:53,FAT_BURN,1
2022-06-09T19:54,FAT_BURN,1
2022-06-09T19:55,FAT_BURN,1
2022-06-09T19:58,FAT_BURN,1
2022-06-09T19:59,FAT_BURN,1
2022-06-09T20:01,FAT_BURN,1
2022-06-09T20:14,FAT_BURN,1
2022-06-09T20:15,FAT_BURN,1
2022-06-10T15:31,FAT_BURN,1
2022-06-10T15:32,FAT_BURN,1
2022-06-10T15:33,FAT_BURN,1
2022-06-10T15:34,FAT_BURN,1
2022-06-10T15:35,FAT_BURN,1
2022-06-10T15:36,FAT_BURN,1
2022-06-10T15:37,FAT_BURN,1
2022-06-10T15:38,FAT_BURN,1
2022-06-10T15:39,CARDIO,2
2022-06-10T15:40,CARDIO,2
2022-06-10T15:41,CARDIO,2
2022-06-10T15:42,CARDIO,2
2022-06-10T15:43,CARDIO,2
2022-06-10T15:44,FAT_BURN,1
2022-06-10T15:50,FAT_BURN,1
2022-06-10T16:04,FAT_BURN,1
2022-06-10T16:05,FAT_BURN,1
2022-06-10T16:09,FAT_BURN,1
2022-06-10T16:10,FAT_BURN,1
2022-06-10T16:11,FAT_BURN,1
2022-06-10T16:14,FAT_BURN,1
2022-06-10T16:15,FAT_BURN,1
2022-06-10T16:19,FAT_BURN,1
2022-06-10T16:20,FAT_BURN,1
2022-06-10T16:22,FAT_BURN,1
2022-06-10T16:23,FAT_BURN,1
2022-06-10T16:24,FAT_BURN,1
2022-06-10T16:27,FAT_BURN,1
2022-06-10T16:28,FAT_BURN,1
2022-06-10T16:29,FAT_BURN,1
2022-06-10T16:34,FAT_BURN,1
2022-06-10T16:37,FAT_BURN,1
2022-06-10T16:40,FAT_BURN,1
2022-06-11T14:35,FAT_BURN,1
2022-06-11T18:56,FAT_BURN,1
2022-06-11T18:57,CARDIO,2
2022-06-11T18:58,CARDIO,2
2022-06-11T18:59,CARDIO,2
2022-06-11T19:00,CARDIO,2
2022-06-11T19:01,CARDIO,2
2022-06-11T19:02,FAT_BURN,1
2022-06-11T19:03,CARDIO,2
2022-06-11T19:04,CARDIO,2
2022-06-11T19:05,CARDIO,2
2022-06-11T19:06,FAT_BURN,1
2022-06-11T19:07,CARDIO,2
2022-06-11T19:08,CARDIO,2
2022-06-11T19:10,CARDIO,2
2022-06-11T19:11,CARDIO,2
2022-06-11T19:12,CARDIO,2
2022-06-11T19:20,FAT_BURN,1
2022-06-11T19:21,FAT_BURN,1
2022-06-12T01:13,FAT_BURN,1
